x,t=1.00e+01s,t=2.10e+01s,t=3.31e+01s,t=4.64e+01s,t=6.11e+01s,t=7.72e+01s,t=9.49e+01s,t=1.14e+02s,t=1.36e+02s,t=1.59e+02s,t=1.85e+02s,t=2.14e+02s,t=2.45e+02s,t=2.80e+02s,t=3.18e+02s,t=3.59e+02s,t=4.05e+02s,t=4.56e+02s,t=5.12e+02s,t=5.73e+02s,t=6.40e+02s,t=7.14e+02s,t=7.95e+02s,t=8.85e+02s,t=9.83e+02s,t=1.09e+03s,t=1.21e+03s,t=1.34e+03s,t=1.49e+03s,t=1.64e+03s,t=1.82e+03s,t=2.01e+03s,t=2.22e+03s,t=2.45e+03s,t=2.71e+03s,t=2.99e+03s,t=3.30e+03s,t=3.64e+03s,t=4.01e+03s,t=4.43e+03s,t=4.88e+03s,t=5.38e+03s,t=5.92e+03s,t=6.53e+03s,t=7.19e+03s,t=7.92e+03s,t=8.72e+03s,t=9.60e+03s,t=1.00e+04s
2.313131313131312934e-03,6.414408018860036135e+08,2.921414226581089020e+10,6.309823073799814453e+11,8.657697681300633789e+12,8.528298519277334375e+13,6.461270560863483750e+14,3.938438131770590500e+15,1.994697371592611200e+16,8.602592325268420800e+16,3.221460767493963520e+17,1.064407802887305984e+18,3.145256544553025536e+18,8.408638775540594688e+18,2.054441839160806605e+19,4.628198750682236518e+19,9.689410066669427098e+19,1.898455715599733883e+20,3.503136228951858217e+20,6.122487861326896169e+20,1.018665655338990567e+21,1.620953525001492365e+21,2.477152398528879264e+21,3.649307397984967721e+21,5.200150912718336950e+21,7.189437516483990127e+21,9.670263904665090392e+21,1.268565763683354096e+22,1.626564022666348252e+22,2.042489059402202900e+22,2.516107541737014244e+22,3.045388179823073113e+22,3.626477963421268155e+22,4.253754186323585506e+22,4.919954412628560839e+22,5.616384045717149398e+22,6.333196680818475611e+22,7.059736743419307465e+22,7.784928391741279568e+22,8.497690639623265662e+22,9.187356946810818213e+22,9.844078114905754960e+22,1.045918945212641575e+23,1.102552569836984242e+23,1.153766919867993455e+23,1.199211802662074969e+23,1.238736181498233561e+23,1.272385523496810982e+23,1.300388374867113799e+23,1.311428397241867688e+23
2.333333333333333093e-03,3.783871850107734203e+08,1.776341625685369492e+10,3.950067332372030640e+11,5.573752544090098633e+12,5.639908056150278125e+13,4.384298516226118750e+14,2.738978037471063500e+15,1.420153947707344600e+16,6.263189475181586400e+16,2.395763930337929280e+17,8.076920417916934400e+17,2.432584111787961856e+18,6.621347673868417024e+18,1.645384432982647603e+19,3.766110341165182157e+19,8.003001770481872077e+19,1.590052588207717089e+20,2.972484432463144550e+20,5.258410017955243622e+20,8.848133261131505992e+20,1.422758461903978103e+21,2.195426447738909753e+21,3.263357806500052992e+21,4.688758884105413722e+21,6.531914918541696958e+21,8.847465698276889592e+21,1.168084097078312462e+22,1.506509049505061326e+22,1.901827329952827467e+22,2.354151321336139271e+22,2.861779207354440902e+22,3.421153439841225644e+22,4.026902543998186108e+22,4.671968454417904252e+22,5.347817900992671567e+22,6.044731045081387735e+22,6.752154493233941761e+22,7.459100348405999521e+22,8.154569365952313426e+22,8.827975241703095481e+22,9.469548411632134547e+22,1.007070058684405158e+23,1.062433435378566551e+23,1.112508454172017274e+23,1.156947942229174492e+23,1.195601079321091857e+23,1.228510392850598163e+23,1.255898267549639377e+23,1.266695966287235991e+23
2.353535353535353685e-03,2.232200379899002314e+08,1.079958524435077477e+10,2.472138928115243225e+11,3.586840325845671875e+12,3.727722671740317188e+13,2.972982930738753125e+14,1.903343083636628000e+15,1.010224182861203800e+16,4.555665254479488000e+16,1.779908312197960640e+17,6.122440732784826880e+17,1.879339887223868416e+18,5.208146353999586304e+18,1.316293801260858368e+19,3.061165389294249165e+19,6.602774466972789965e+19,1.330300158188848087e+20,2.519542951692825068e+20,4.511653601198875607e+20,7.677921383683772908e+20,1.247620312645421498e+21,1.943994673016930828e+21,2.915737259005335568e+21,4.224235590581949563e+21,5.929963138548077953e+21,8.088743709919813829e+21,1.074806490110012424e+22,1.394370099192217049e+22,1.769684642743783627e+22,2.201190722073242318e+22,2.687505853075487824e+22,3.225364994890195062e+22,3.809651551489670880e+22,4.433521190832905283e+22,5.088615949202765958e+22,5.765359918553972395e+22,6.453321346694787367e+22,7.141620573840352267e+22,7.819360065943821615e+22,8.476052424306186833e+22,9.102024342121331294e+22,9.688778012404086525e+22,1.022929514534477119e+23,1.071827147694493873e+23,1.115227115042472701e+23,1.152979126987040039e+23,1.185122861115169047e+23,1.211874439895921711e+23,1.222421401720026972e+23
2.373737373737373844e-03,1.316881110141886473e+08,6.565034670257703781e+09,1.546773123508480225e+11,2.307287568804724121e+12,2.462549557427330078e+13,2.014670638463405938e+14,1.321660526296099750e+15,7.180176472677406000e+15,3.310622959485240800e+16,1.321069149578312800e+17,4.636137502106101120e+17,1.450374597992025856e+18,4.092110969204291072e+18,1.051867480519384474e+19,2.485440901372370125e+19,5.441610149274370867e+19,1.111792044604167946e+20,2.133395236319112069e+20,3.867040193972872151e+20,6.656003973483107451e+20,1.093022778853186601e+21,1.719828071780078846e+21,2.602939607029514240e+21,3.802663300944475193e+21,5.379341120369037672e+21,7.389635114286805156e+21,9.882749899070496571e+21,1.289687533968736387e+22,1.645608473791724048e+22,2.056787532703495042e+22,2.522149654871154465e+22,3.038717637016478653e+22,3.601631891561214116e+22,4.204269945217841575e+22,4.838462185984578342e+22,5.494793346410661439e+22,6.162972350838076762e+22,6.832247812685222117e+22,7.491843730841716916e+22,8.131390197251243927e+22,8.741326731075622273e+22,9.313260044629577407e+22,9.840262214389490044e+22,1.031709828082302976e+23,1.074037392453864752e+23,1.110859471499291399e+23,1.142212987801388051e+23,1.168307709138310686e+23,1.178595819255868235e+23
2.393939393939394002e-03,7.769200143459895253e+07,3.990417806507971764e+09,9.675420628161975098e+10,1.483620066825394043e+12,1.625937055675681836e+13,1.364406909597629062e+14,9.170795053975937500e+14,5.099154750599318000e+15,2.403701386675282800e+16,9.795785431764137600e+16,3.507135026598888320e+17,1.118159595153985024e+18,3.211811814103504384e+18,8.396581461440800768e+18,2.015825399361465549e+19,4.479865972484276224e+19,9.282002515439388262e+19,1.804578725636656005e+20,3.311234388485210112e+20,5.764571928243318948e+20,9.567007229339921285e+20,1.520170117645806600e+21,2.321741673175826563e+21,3.420406530472698446e+21,4.876078960056011325e+21,6.745928563688433779e+21,9.080541991670022930e+21,1.192021303882867225e+22,1.529162777838169463e+22,1.920516969225709945e+22,2.365302737248669454e+22,2.860824436813824472e+22,3.402480161258902598e+22,3.983876205949787885e+22,4.597043412727456019e+22,5.232743179177644209e+22,5.880843670840418920e+22,6.530741500431376056e+22,7.171801820404478116e+22,7.793790662168472768e+22,8.387276839289748455e+22,8.943985540572737280e+22,9.457090386284361915e+22,9.921434071716654062e+22,1.033366945726967988e+23,1.069231374419392159e+23,1.099770959971932690e+23,1.125189031141457936e+23,1.135210477650584713e+23
2.414141414141414161e-03,4.583762721378797293e+07,2.425230705738553524e+09,6.050712713717808533e+10,9.536317063139444580e+11,1.073018211468140039e+13,9.234651248668731250e+13,6.358985399922912500e+14,3.618405953588101500e+15,1.743712990263263200e+16,7.256878887304025600e+16,2.650478549769102720e+17,8.611666359228476160e+17,2.518268153196982784e+18,6.695569737219875840e+18,1.633220791151295488e+19,3.684242914760163738e+19,7.741270302714381926e+19,1.524904609828016292e+20,2.832538980575637340e+20,4.987805719462409011e+20,8.366182759941012193e+20,1.342516046606671282e+21,2.069184739425823490e+21,3.074096420881037263e+21,4.416465495500508365e+21,6.153654965308031500e+21,8.337306441290434478e+21,1.100950559879079133e+22,1.419927794224424865e+22,1.791967621673749420e+22,2.216567852856171194e+22,2.691306625523360622e+22,3.211838998831797423e+22,3.772005761714812774e+22,4.364049367194505576e+22,4.978923191032820112e+22,5.606672692066133423e+22,6.236861847701255356e+22,6.859016329358017665e+22,7.463056369049883220e+22,8.039696397071315213e+22,8.580793917330960679e+22,9.079635176045596482e+22,9.531148803767004666e+22,9.932040443950995708e+22,1.028084209335669254e+23,1.057787088956160161e+23,1.082509496492011846e+23,1.092256774543698926e+23
2.434343434343434320e-03,2.704479894711646065e+07,1.473814913185002565e+09,3.783035649657211304e+10,6.127469552505339355e+11,7.077861039625182617e+12,6.246575864450403125e+13,4.406275285266950625e+14,2.565679166378080500e+15,1.263873598749964200e+16,5.371160455634362400e+16,2.001163396837875200e+17,6.625842329925381120e+17,1.972483946991752960e+18,5.333669787497805824e+18,1.321870299576508621e+19,3.026815205584550707e+19,6.449754995432156365e+19,1.287297683199207997e+20,2.420709944352003523e+20,4.311674984481996800e+20,7.309484145185040630e+20,1.184593221919290425e+21,1.842556709281382269e+21,2.760615423508862206e+21,3.997035896113714430e+21,5.609078037961800417e+21,7.649121067175386284e+21,1.016073224502054276e+22,1.317499809455978578e+22,1.670741360581527418e+22,2.075558388999541018e+22,2.529793664925544795e+22,3.029357188567299994e+22,3.568328820744012589e+22,4.139172843321119107e+22,4.733049191530238470e+22,5.340198118818492449e+22,5.950369923638179031e+22,6.553269854622405624e+22,7.138990367470256128e+22,7.698407640169557734e+22,8.223525173716517388e+22,8.707752796967694605e+22,9.146113263797455448e+22,9.535370549162734204e+22,9.874074596208596222e+22,1.016251807345498883e+23,1.040260326860583799e+23,1.049726242570817178e+23
2.454545454545454912e-03,1.595735606718818657e+07,8.955499442959671021e+08,2.364695249950534439e+10,3.935767197460460815e+11,4.666542570332724609e+12,4.222954027383186719e+13,3.051175816011743750e+14,1.817870545094896250e+15,9.153275358047574000e+15,3.971955830953869600e+16,1.509516078795643520e+17,5.093026008579226880e+17,1.543457729324388352e+18,4.244514246379674112e+18,1.068793827418366976e+19,2.484199665406988288e+19,5.368369322497875968e+19,1.085654424793552978e+20,2.066789741844829635e+20,3.723755064542706401e+20,6.380539679159741317e+20,1.044342586398344479e+21,1.639374986515553976e+21,2.477082348446595678e+21,3.614559322295939629e+21,5.108684715405389857e+21,7.012269266742603153e+21,9.370055248657429561e+21,1.221490879909673828e+22,1.556453205507311246e+22,1.941898340679376542e+22,2.375923289498309991e+22,2.854689743967645126e+22,3.372520114141190003e+22,3.922109800142737716e+22,4.494839130600115274e+22,5.081160069595076651e+22,5.671027738182113926e+22,6.254345663088164864e+22,6.821396259447465889e+22,7.363233348003573216e+22,7.872019914582005698e+22,8.341300172061385792e+22,8.766199071059792311e+22,9.143544396088199034e+22,9.471907164634320837e+22,9.751556662546295633e+22,9.984328716219031801e+22,1.007610545731046044e+23
2.474747474747475071e-03,9.415717287567529827e+06,5.441208277777628899e+08,1.477795163122459793e+10,2.527146702994184265e+11,3.075339875750396484e+12,2.853323993370547656e+13,2.111461537962974062e+14,1.287088330817393000e+15,6.623742104486114000e+15,2.934734264270400400e+16,1.137627373822722720e+17,3.911124791241733120e+17,1.206578569133170176e+18,3.374446951583656960e+18,8.633146253023386624e+18,2.036846426155558502e+19,4.463927986444053709e+19,9.147175504372634419e+19,1.762957551122731827e+20,3.213059529973022720e+20,5.564700099996471788e+20,9.199011993391612559e+20,1.457370101622409789e+21,2.220837831976806515e+21,3.266026716339308069e+21,4.649175457503937298e+21,6.423232791410305401e+21,8.633814923534698283e+21,1.131528518074826647e+22,1.448731158017676935e+22,1.815222251726321379e+22,2.229341521790519948e+22,2.687497969767210077e+22,3.184258983500213702e+22,3.712559459859542154e+22,4.264013196719554141e+22,4.829300168680943282e+22,5.398598323036755696e+22,5.962027759736615810e+22,6.510078253737439553e+22,7.033996883991997501e+22,7.526119377613546219e+22,7.980134948125152379e+22,8.391278679656400264e+22,8.756447558518728085e+22,9.074236771577439139e+22,9.344893328343612313e+22,9.570186047197299920e+22,9.659014759962777538e+22
2.494949494949495229e-03,5.555983303973241709e+06,3.305682880207909942e+08,9.233385099402059555e+09,1.622143121914710693e+11,2.025824748081460205e+12,1.926874923828910547e+13,1.460251523915579375e+14,9.106415725292978750e+14,4.789539192267618000e+15,2.166561264996552400e+16,8.566023615371224000e+16,3.000738964532328960e+17,9.423356762642444800e+17,2.680150126586158592e+18,6.966633398664570880e+18,1.668434642493159014e+19,3.708298323758302003e+19,7.699653947248251699e+19,1.502395039764609761e+20,2.769887711520155238e+20,4.848875803640775967e+20,8.095858454515730350e+20,1.294470106547782681e+21,1.989430265097977594e+21,2.948638778605893583e+21,4.227454524907568234e+21,5.878684327881576808e+21,7.948524333138971722e+21,1.047255345639360509e+22,1.347216001530615300e+22,1.695175125656868487e+22,2.089702662023768179e+22,2.527449503358253846e+22,3.003229453072855990e+22,3.510224395098873712e+22,4.040293908191485572e+22,4.584361633946111102e+22,5.132845811156852618e+22,5.676100955917189644e+22,6.204841221373249664e+22,6.710522237797332838e+22,7.185665462412314149e+22,7.624115512280623769e+22,8.021225383478378575e+22,8.373966555356992635e+22,8.680961436388619085e+22,8.942435880228194196e+22,9.160091217637651618e+22,9.245909501498478087e+22
2.515151515151515388e-03,3.278560933430323843e+06,2.008116398829465210e+08,5.767910316568216324e+09,1.040902877971869354e+11,1.333912777541707764e+12,1.300560902931008984e+13,1.009272955413323906e+14,6.438562679945332500e+14,3.460641316801991000e+15,1.598160532867106200e+16,6.444436975660080800e+16,2.300196865659928960e+17,7.352822330581982720e+17,2.126700843168649984e+18,5.616474706940819456e+18,1.365358758057375949e+19,3.077665533294289715e+19,6.475145985797433754e+19,1.279166365352093614e+20,2.385686250927617802e+20,4.221386762318739538e+20,7.118776948607166710e+20,1.148785748912258417e+21,1.780602217010309366e+21,2.659794175384236851e+21,3.840620267297969275e+21,5.375479932113811145e+21,7.310863748025721815e+21,9.683287166361500910e+21,1.251561070401890655e+22,1.581412307904281916e+22,1.956669252991198219e+22,2.374218336254666002e+22,2.829120286806366172e+22,3.314810605486385136e+22,3.823406197510056916e+22,4.346089360745277738e+22,4.873535514608953983e+22,5.396350937612593136e+22,5.905490752271243910e+22,6.392634069308678760e+22,6.850500761693964363e+22,7.273101010809479234e+22,7.655913323506621114e+22,7.995988847474750626e+22,8.291980212485142610e+22,8.544093245221360579e+22,8.753961373464034437e+22,8.836710068426451085e+22
2.535353535353535546e-03,1.934729068618378369e+06,1.219775546384516060e+08,3.602383600185595512e+09,6.677256394007641602e+10,8.779615931095115967e+11,8.773833103887068359e+12,6.971620181685882031e+13,4.549262906070348125e+14,2.498623338178924500e+15,1.177948143147989000e+16,4.844248370234332000e+16,1.761656420782673280e+17,5.732048463756263680e+17,1.685982098555640320e+18,4.523759774731200512e+18,1.116292662609145037e+19,2.551898395295734170e+19,5.440346952703764070e+19,1.088111147751127941e+20,2.052923691474000937e+20,3.671824514744858051e+20,6.254079862982034063e+20,1.018596428658369757e+21,1.592277379281969742e+21,2.397078017781664842e+21,3.485955469834451419e+21,4.910651359448677745e+21,6.717674891927580836e+21,8.944203137552095379e+21,1.161431990610489351e+22,1.473599341100822587e+22,1.829912021369180547e+22,2.227484816279348235e+22,2.661625030624530347e+22,3.126027583684604225e+22,3.613077488829389498e+22,4.114230001847934491e+22,4.620434000681169951e+22,5.122564333539471183e+22,5.611833212739887982e+22,6.080157754196467122e+22,6.520468594443451105e+22,6.926951370136537478e+22,7.295217497328869127e+22,7.622402836786945668e+22,7.907193177191818147e+22,8.149775449884099976e+22,8.351714825677281480e+22,8.431338038553489703e+22
2.555555555555555705e-03,1.141750979983967030e+06,7.408592979758973420e+07,2.249459958703447342e+09,4.282101978080883789e+10,5.776325136190360107e+11,5.916107741603499023e+12,4.812938189330221875e+13,3.212268406122556875e+14,1.802747283214700500e+15,8.675551413793854000e+15,3.638416759760489600e+16,1.348048962378920160e+17,4.464589626331456640e+17,1.335386171708905984e+18,3.640302752787458560e+18,9.118206716763118592e+18,2.114002881871037645e+19,4.566733030865924915e+19,9.247492268336572006e+19,1.764977147852328796e+20,3.190925569704204042e+20,5.489446999488766935e+20,9.023369328116401439e+20,1.422548048976300999e+21,2.158250644382871978e+21,3.160917797165886079e+21,4.481398330638848229e+21,6.165955012454409830e+21,8.252157208064713294e+21,1.076506394359153820e+22,1.371411795099309520e+22,1.709109796597354673e+22,2.086935631211335673e+22,2.500442040376670290e+22,2.943588371102670258e+22,3.409037768589905075e+22,3.888532043356036294e+22,4.373309166139869443e+22,4.854528782949108679e+22,5.323675803739659803e+22,5.772919430882553286e+22,6.195413040870643571e+22,6.585527319810407819e+22,6.939013770732176094e+22,7.253097867409862584e+22,7.526501423639182495e+22,7.759393604232620592e+22,7.953271027577030862e+22,8.029716155559791139e+22
2.575757575757575864e-03,6.738089000870870659e+05,4.499431980858331919e+07,1.404385244090720177e+09,2.745308851417444611e+10,3.798928054557503662e+11,3.987283350086630371e+12,3.320820797143764453e+13,2.266778309678539688e+14,1.299771388168464500e+15,6.384716807717121000e+15,2.730559746798197600e+16,1.030687093456550080e+17,3.474379691345113600e+17,1.056758360739678720e+18,2.926741571320238592e+18,7.441256889072950272e+18,1.749652429185244774e+19,3.829907447089531290e+19,7.851960917723783168e+19,1.516030122278787154e+20,2.770455550683153039e+20,4.813801819122337055e+20,7.985849377781476229e+20,1.269663162290682986e+21,1.941236734211349283e+21,2.863130369317362729e+21,4.085080769811009503e+21,5.652850809893586731e+21,7.604139741875136365e+21,9.964736108559861809e+21,1.274535073424606023e+22,1.593949408514773143e+22,1.952263774673753132e+22,2.345274495925633627e+22,2.767209603523050419e+22,3.211019649391404253e+22,3.668745876594224634e+22,4.131930309552233461e+22,4.592033003008150838e+22,5.040826619754031192e+22,5.470746048778289021e+22,5.875178979019545851e+22,6.248690417339375970e+22,6.587178891235513336e+22,6.887964228776330946e+22,7.149807054599889722e+22,7.372859887557781802e+22,7.558550553849899044e+22,7.631768305424580739e+22
2.595959595959596022e-03,3.976637348591404152e+05,2.732417762275269628e+07,8.766306409274617434e+08,1.759562307792874908e+10,2.497519759898073425e+11,2.686077269687640137e+12,2.290055654960865234e+13,1.598601335374959062e+14,9.364941492009570000e+14,4.695350104181049000e+15,2.047633939994230800e+16,7.873951491930936000e+16,2.701497743520892480e+17,8.355380068536270080e+17,2.350963096601958400e+18,6.067261834981085184e+18,1.446784900755214950e+19,3.209030204393035776e+19,6.660879422999139942e+19,1.300980568110900511e+20,2.403103405025743340e+20,4.217196787640909169e+20,7.060492632438627369e+20,1.132016884215442702e+21,1.744114770779058995e+21,2.590372498930704318e+21,3.719211046778841858e+21,5.175652255202307736e+21,6.997270960728518427e+21,9.210343354842751173e+21,1.182664197840088072e+22,1.484125564965357407e+22,1.823168495083442930e+22,2.195830401888821235e+22,2.596611546930903987e+22,3.018758427235614668e+22,3.454623865983943574e+22,3.896068201613799457e+22,4.334866855654829169e+22,4.763094708143135916e+22,5.173465417651775026e+22,5.559612122891069214e+22,5.916303074746304351e+22,6.239590503433022262e+22,6.526893160585969323e+22,6.777013178148991481e+22,6.990087536041612909e+22,7.167475081423182679e+22,7.237419494603496410e+22
2.616161616161616181e-03,2.346977412524396204e+05,1.659224763450371660e+07,5.471067145484890938e+08,1.127460038639760971e+10,1.641345969142615967e+11,1.808698239267475342e+12,1.578405802865972852e+13,1.126710588767165156e+14,6.743055212264010000e+14,3.450514702776023000e+15,1.534341661085923600e+16,6.010502292282875200e+16,2.098796362994190400e+17,6.600611104465992960e+17,1.886800592728557312e+18,4.942547421939079168e+18,1.195257421169016013e+19,2.686321640545224294e+19,5.645154168533277082e+19,1.115358341801293251e+20,2.082385005092161454e+20,3.690707381466987233e+20,6.235588572242069422e+20,1.008137754338881962e+21,1.565106872702768251e+21,2.340570614755482927e+21,3.381446252589535461e+21,4.731786325863843234e+21,6.428796118980588732e+21,8.499002795013635572e+21,1.095503572701057909e+22,1.379340710604922736e+22,1.699355228517867664e+22,2.051822575585342574e+22,2.431518123868400124e+22,2.831992132292230460e+22,3.245920412938058020e+22,3.665495153439489497e+22,4.082821413840446764e+22,4.490290128862554410e+22,4.880906257994200016e+22,5.248559061945942645e+22,5.588228586711963979e+22,5.896127166023227513e+22,6.169776859473335078e+22,6.408023905038578693e+22,6.610990832068001897e+22,6.779967371987576370e+22,6.846595829863715491e+22
2.636363636363636340e-03,1.385208988712771679e+05,1.007472637802627496e+07,3.413932745661745667e+08,7.222447893075724602e+09,1.078299463710157013e+11,1.217378272836433105e+12,1.087350752961925586e+13,7.936563973209054688e+13,4.852092857535950625e+14,2.533941730670072500e+15,1.148862470211683200e+16,4.584452518501239200e+16,1.629220772058995200e+17,5.209950456647842560e+17,1.512958209481234688e+18,4.022719493832903680e+18,9.865513033739800576e+18,2.246631055192632934e+19,4.779650961054765875e+19,9.552512272120604262e+19,1.802555479661152174e+20,3.226334295627867095e+20,5.500524880655951462e+20,8.966783841703189545e+20,1.402569001500273541e+21,2.111789391965260349e+21,3.069580533772956729e+21,4.318810685877655699e+21,5.896080545648370254e+21,7.827938023348794032e+21,1.012766730747502395e+22,1.279304868155261714e+22,1.580535516384772647e+22,1.912968622777960287e+22,2.271656930670674130e+22,2.650461573372102836e+22,3.042392015836237582e+22,3.439985082794915135e+22,3.835689027079852838e+22,4.222224014440132090e+22,4.592898252262879946e+22,4.941867301860951038e+22,5.264331160181665065e+22,5.556668370404553366e+22,5.816508487281136999e+22,6.042744347681280229e+22,6.235485095129435970e+22,6.395951256096701258e+22,6.459224499687179210e+22
2.656565656565656498e-03,8.175888370268253493e+04,6.116913955361389555e+06,2.129942121738614738e+08,4.625492306661202431e+09,7.081597277270892334e+10,8.190344143853182373e+11,7.486951544412416016e+12,5.587365380228207031e+13,3.489224432381768750e+14,1.859571104359194500e+15,8.595998748858556000e+15,3.494041721684145200e+16,1.263680410042335200e+17,4.108810595358677760e+17,1.212124362242529792e+18,3.271102216190391296e+18,8.135202348938149888e+18,1.877062538063564800e+19,4.042679620472662426e+19,8.172387618735890432e+19,1.558529630054361989e+20,2.816913384951096934e+20,4.845691161536162693e+20,7.964056971916540641e+20,1.254981552747940413e+21,1.902223105822444749e+21,2.781537507482808615e+21,3.934407333788344910e+21,5.396604576438718300e+21,7.194475284670901649e+21,9.341760619632175088e+21,1.183735463358508512e+22,1.466426908805624444e+22,1.778990901830377223e+22,2.116759245971598711e+22,2.473910376318776639e+22,2.843797326163954002e+22,3.219313578262123879e+22,3.593263386247699628e+22,3.958708630113594691e+22,4.309272096886534806e+22,4.639385306417591013e+22,4.944475945315272858e+22,5.221094560721967828e+22,5.466982180830261648e+22,5.681080620641519927e+22,5.863486674235161156e+22,6.015351618755034402e+22,6.075233757155868593e+22
2.676767676767676657e-03,4.825781560046246159e+04,3.713672959056876134e+06,1.328656956341747493e+08,2.961591572014708996e+09,4.649218303733205414e+10,5.508089418733026123e+11,5.152646677539276367e+12,3.931352060994904688e+13,2.507621687222052188e+14,1.363759762030100500e+15,6.427048443042074000e+15,2.660943529335022000e+16,9.793614933402684800e+16,3.237645561906739200e+17,9.702419654740071680e+17,2.657429861693160960e+18,6.701757344484149248e+18,1.566650954720709222e+19,3.415540617798011699e+19,6.983331415915066982e+19,1.345809806004941783e+20,2.456032865185867039e+20,4.262389156652227625e+20,7.061916992412136243e+20,1.120940332771375448e+21,1.710187221440283279e+21,2.515362776587653612e+21,3.576376240347405615e+21,4.927958397023570362e+21,6.596039508169009922e+21,8.594625270979895493e+21,1.092357134887967890e+22,1.356752854644865525e+22,1.649616476928969015e+22,1.966560030896493796e+22,2.302085016555367065e+22,2.649897200918886928e+22,3.003257961350464694e+22,3.355339587569816961e+22,3.699557434041256064e+22,4.029859554925391905e+22,4.340962540408283333e+22,4.628529067665518703e+22,4.889287155254002136e+22,5.121093063082021749e+22,5.322939842537022764e+22,5.494912941730288999e+22,5.638094386409745521e+22,5.694552904237047611e+22
2.696969696969696816e-03,2.848480208950881934e+04,2.254489121945319697e+06,8.286904194936105609e+07,1.895785464084851742e+09,3.051332434332190704e+10,3.702769355830910645e+11,3.544464783560987793e+12,2.764662540376238672e+13,1.801080195320702812e+14,9.994832720550716250e+14,4.801929017694814000e+15,2.024928443186448400e+16,7.583910202401537600e+16,2.548967503304284800e+17,7.759086647420015360e+17,2.156752581096562688e+18,5.515046466118044672e+18,1.306081804157330227e+19,2.882126909421595853e+19,5.959265269632069632e+19,1.160420640111838495e+20,2.137957301247383962e+20,3.742749148468887552e+20,6.250047637419550310e+20,9.991479194382834074e+20,1.534110228894233657e+21,2.269216560799451447e+21,3.242628995159962943e+21,4.487836817339509637e+21,6.030150224449810465e+21,7.883653574150304301e+21,1.004901530469948772e+22,1.251242579134266107e+22,1.524577061043220303e+22,1.820797921385282902e+22,2.134734846047430273e+22,2.460454751408245598e+22,2.791597346578541996e+22,3.121714195770765843e+22,3.444585137506927352e+22,3.754493509285745944e+22,4.046449513450663051e+22,4.316357661474267595e+22,4.561128569033496252e+22,4.778737255592147026e+22,4.968230139256857690e+22,5.129682288438654953e+22,5.264106515265144593e+22,5.317112277389739767e+22
2.717171717171716974e-03,1.681401190278374270e+04,1.368569211764842737e+06,5.167828922929726541e+07,1.213257200891288280e+09,2.001997307205131149e+10,2.488187305075651550e+11,2.437080199907317871e+12,1.943171179682605469e+13,1.292838620598427969e+14,7.320254275248986250e+14,3.585141760049913500e+15,1.539726369892737000e+16,5.867804114745232800e+16,2.004942428036917440e+17,6.198846065711991040e+17,1.748522475667594752e+18,4.533141148643734528e+18,1.087449355354874470e+19,2.428574738395130266e+19,5.077441220974143078e+19,9.988500659045908480e+19,1.857557914526691492e+20,3.279652219417635717e+20,5.519014136689588961e+20,8.884054024095006720e+20,1.372525729717372322e+21,2.041366457126950797e+21,2.931182479509384856e+21,4.074033995218589581e+21,5.494417383219291750e+21,7.206317421879170695e+21,9.211070904657155981e+21,1.149630950054935554e+22,1.403608949321110022e+22,1.679215213113370477e+22,1.971612114964412839e+22,2.275235388578792368e+22,2.584112699567825433e+22,2.892185306349722560e+22,3.193607765048716742e+22,3.483008016395045280e+22,3.755697824605756667e+22,4.007829903980782368e+22,4.236502237599386252e+22,4.439811892159605585e+22,4.616860648405765770e+22,4.767714120045726951e+22,4.893315980842082763e+22,4.942843234416969174e+22
2.737373737373737133e-03,9.925256939453363884e+03,8.307306571551403031e+05,3.222269741101161018e+07,7.762801330879054070e+08,1.313119940124438477e+10,1.671370281058831482e+11,1.674902877578510010e+12,1.365051774673137891e+13,9.274571354878629688e+13,5.357772559546505000e+14,2.674686515947301000e+15,1.169823005674630400e+16,4.535912995359619200e+16,1.575455241394239360e+17,4.946889996182400640e+17,1.415831278606807808e+18,3.721000693168465408e+18,9.040480998008054784e+18,2.042957755832882790e+19,4.318024415143041434e+19,8.579960722964727398e+19,1.610248749395206144e+20,2.866658029640317338e+20,4.860185799679678874e+20,7.876044953612499026e+20,1.224064777871970533e+21,1.830180340318578934e+21,2.640152580487126712e+21,3.684438126219548951e+21,4.986537088131369271e+21,6.560165054306497593e+21,8.407188201535477645e+21,1.051658333449497031e+22,1.286452943634607322e+22,1.541557839498861294e+22,1.812471988342150398e+22,2.094006865038176105e+22,2.380586893201777466e+22,2.666552606967206825e+22,2.946442714449218372e+22,3.215238360249924793e+22,3.468560207700968446e+22,3.702815050640292787e+22,3.915292641780566485e+22,4.104215133576682589e+22,4.268741524887746013e+22,4.408928854641067898e+22,4.525651768707507028e+22,4.571678142491536025e+22
